WaitingTimes
125.0
111.0
108.5
0.0
108.8
108.4
91.9
92.6
77.3
81.5
72.6
73.7
0.0
67.2
90.0
67.5
22.5
95.0
49.1
44.1
44.3
44.7
44.2
32.2
22.3
0.0
0.0
82.6
0.0
76.4
155.2
148.0
136.9
132.3
113.7
109.1
110.5
98.7
99.5
100.4
94.5
95.4
89.2
157.6
27.1
151.4
148.4
136.3
68.3
67.3
66.9
46.5
43.6
47.7
50.0
41.4
89.1
84.6
83.1
80.1
0.0
82.1
56.3
41.0
8.1
3.5
0.0
80.1
9.6
57.2
174.7
85.0
81.9
50.3
172.7
161.5
150.5
145.9
143.3
133.1
133.5
128.0
122.6
112.3
113.2
107.7
72.4
54.2
102.3
31.9
27.3
94.9
94.8
81.2
78.0
76.6
75.9
63.8
66.3
56.6
54.3
49.9
89.8
83.7
83.2
45.1
23.8
21.8
0.0
0.0
0.0
0.0
0.0
202.1
31.7
0.6
207.2
192.1
191.4
191.2
171.1
170.5
177.0
175.5
174.0
173.6
167.5
137.7
124.8
114.2
108.4
101.6
102.6
83.6
87.1
87.2
84.9
82.6
70.9
78.6
66.1
67.6
4.6
66.6
64.5
63.4
40.6
30.0
30.8
30.3
0.0
29.4
27.1
23.0
21.6
66.0
51.5
41.9
6.5
0.0
256.8
89.3
256.6
252.0
253.2
234.1
235.8
224.8
216.2
203.6
199.1
198.8
199.9
156.0
71.4
136.6
114.9
115.9
71.1
52.1
50.7
50.0
43.2
44.7
27.8
90.7
39.7
10.2
0.0
89.3
68.1
62.6
60.2
58.3
57.1
52.8
0.0
0.0
290.4
66.3
14.5
277.1
270.8
271.5
250.9
217.6
219.6
212.1
205.0
193.1
190.3
188.2
170.1
85.0
71.5
70.6
76.0
44.3
51.4
22.0
50.0
50.1
36.3
31.0
27.8
9.3
0.7
69.1
53.3
46.7
32.5
30.6
28.5
20.9
10.6
0.0
3.1
24.9
247.8
0.0
253.9
241.7
240.3
240.0
238.0
229.8
224.1
195.4
190.9
182.4
64.3
22.7
15.1
40.1
11.0
5.5
38.7
4.3
37.8
37.3
38.3
39.3
36.7
0.0
90.0
45.9
3.4
39.8
87.3
54.4
54.3
49.3
45.8
44.5
43.3
40.6
40.4
37.9
82.5
44.8
36.6
36.5
256.1
8.8
246.0
240.6
241.0
227.4
202.7
199.7
187.2
181.1
172.9
173.8
172.5
67.5
55.5
56.0
42.8
39.8
36.9
35.7
16.1
16.2
17.0
3.5
123.4
56.9
116.0
96.2
89.3
64.5
6.4
2.5
0.0
79.2
71.1
239.5
75.2
237.6
233.1
229.0
211.2
212.6
209.9
203.6
198.0
190.6
183.7
182.9
0.0
72.7
70.9
66.2
19.6
64.6
52.2
50.4
50.9
41.6
26.5
13.2
12.7
10.8
84.7
42.8
79.8
60.5
53.6
36.7
34.4
33.4
33.1
0.0
75.5
71.3
47.5
42.8
0.0
0.0
270.7
76.6
256.4
253.7
248.9
248.7
236.1
225.2
230.4
222.4
212.8
207.3
207.1
187.7
177.5
90.0
36.3
75.6
57.0
27.2
20.0
13.4
12.3
8.7
0.0
7.5
0.0
90.0
69.2
48.0
56.2
28.5
92.4
68.8
57.8
48.1
46.5
44.1
38.3
28.1
21.6
14.0
68.4
62.1
3.6
0.0
0.0
263.2
245.6
233.4
227.1
220.9
221.0
189.3
179.5
175.4
174.4
176.2
176.8
88.4
84.3
49.6
80.2
15.3
75.8
0.0
68.1
59.3
57.7
57.8
52.8
57.5
47.3
45.9
42.6
90.2
28.3
95.0
79.1
59.9
60.3
57.3
54.1
48.2
41.8
39.2
39.6
33.9
43.0
0.0
240.4
62.8
18.1
204.3
25.4
201.1
8.3
187.2
7.2
179.9
180.2
173.1
167.9
161.0
152.6
153.7
155.5
149.4
126.1
54.4
33.9
109.1
25.8
108.2
99.4
79.0
46.1
17.7
15.1
6.8
11.8
14.0
14.5
101.7
0.0
79.8
57.6
0.0
47.3
32.1
30.6
3.8
2.9
0.0
63.5
22.5
0.1
0.0
11.9
230.7
0.0
216.3
211.8
209.3
206.1
199.0
187.1
187.0
179.4
158.5
151.0
107.1
5.1
107.4
95.5
92.4
92.5
78.7
66.1
56.6
53.2
46.5
43.6
42.4
87.6
65.6
36.5
0.0
79.7
44.8
44.8
69.6
19.6
48.5
7.2
79.8
15.6
0.0
237.7
50.3
45.7
242.2
238.6
226.4
211.2
200.6
198.3
192.2
192.8
186.5
180.4
179.9
120.4
38.4
123.2
117.8
102.4
96.5
90.9
89.8
88.7
94.2
77.2
69.8
87.4
70.8
40.6
36.7
35.5
36.9
34.2
31.7
31.0
19.4
20.3
21.4
15.0
8.0
3.3
82.5
267.2
229.3
0.0
217.8
215.1
189.6
186.8
186.9
190.0
182.0
0.0
181.8
0.0
177.7
173.0
139.9
130.8
122.6
84.5
80.9
71.9
67.5
64.3
32.9
32.2
19.1
82.4
77.9
67.9
57.6
64.5
65.1
55.2
54.5
53.9
50.7
33.5
21.1
22.2
21.4
20.0
0.0
45.5
26.4
0.0
251.7
86.3
6.0
245.8
76.5
198.9
181.6
135.8
125.4
115.7
99.6
100.0
99.0
92.5
74.5
70.4
58.9
109.3
34.1
25.7
82.2
26.7
78.1
77.7
76.0
76.5
64.7
60.0
60.4
64.8
54.3
50.5
0.0
109.8
47.9
29.6
0.0
100.3
90.5
79.9
71.9
47.2
45.3
43.4
36.2
24.0
3.1
18.6
1.0
0.0
0.0
124.9
126.0
116.2
106.3
96.0
88.7
89.4
84.0
69.7
67.8
67.0
60.3
137.8
90.0
80.2
137.3
113.5
98.1
93.0
86.0
85.3
87.3
90.0
83.5
68.3
93.5
73.5
50.9
95.7
89.6
90.4
84.6
77.0
74.9
74.2
73.7
73.5
68.3
67.2
150.8
85.7
43.5
153.4
146.1
134.3
103.3
103.3
104.8
112.2
107.9
79.1
68.1
58.7
138.7
53.4
94.6
89.0
89.0
87.0
81.0
79.0
60.9
55.9
62.3
54.4
152.4
85.3
63.1
0.0
156.5
147.6
144.5
117.1
92.6
92.3
83.0
72.5
72.1
57.2
56.4
16.2
0.0
0.0
114.9
23.7
89.4
82.1
72.1
47.7
34.6
35.5
24.6
19.4
20.4
0.0
0.0
92.2
67.4
39.3
0.0
87.6
59.1
32.8
30.1
29.8
28.5
1.3
133.3
54.3
136.7
124.1
110.3
107.7
110.0
109.7
114.7
112.9
0.0
108.9
109.8
79.2
71.8
69.3
59.5
18.7
0.0
82.1
53.2
26.5
74.7
14.2
72.9
69.2
63.2
62.3
45.1
45.0
45.6
0.0
40.2
40.8
7.1
0.0
82.3
55.4
76.4
74.9
66.6
53.6
38.8
37.1
35.2
37.9
0.0
36.7
27.0
19.0
196.6
64.9
185.3
177.9
159.3
157.1
153.3
152.6
151.3
127.5
125.3
124.3
97.4
80.8
56.6
76.4
67.1
0.0
0.0
83.2
74.2
39.3
59.9
25.6
55.7
0.0
19.6
9.5
0.0
0.0
0.0
110.9
99.4
93.2
84.8
79.3
71.2
68.5
68.7
71.5
42.3
36.0
25.7
187.9
25.7
5.4
158.1
150.3
146.7
144.5
132.4
129.6
123.6
127.2
93.1
85.6
86.3
82.8
57.2
39.7
85.1
51.6
79.1
66.7
67.5
63.8
46.5
33.1
26.4
27.1
23.0
17.6
0.0
0.0
113.2
48.3
1.2
92.1
86.0
87.3
76.9
75.3
61.9
0.0
55.9
55.3
0.0
61.3
58.9
60.1
174.2
151.6
127.2
117.4
91.0
88.3
88.2
80.8
39.7
39.0
39.3
38.9
90.0
29.5
20.8
0.0
80.9
52.3
48.2
31.4
24.9
90.0
17.4
94.1
81.3
77.9
0.0
77.7
0.0
61.9
61.5
59.6
44.7
6.2
149.6
0.0
8.6
148.3
141.1
141.8
143.5
119.3
114.6
94.8
97.6
98.1
85.4
126.7
72.6
48.8
27.3
130.7
124.1
121.5
116.7
102.6
97.8
99.0
99.8
93.1
94.5
88.6
38.1
35.4
0.0
90.0
11.0
93.9
84.4
84.5
77.9
77.2
74.4
71.6
61.2
56.0
36.8
171.5
90.0
30.1
178.0
92.5
139.0
113.9
102.7
101.3
95.3
96.9
94.2
88.8
85.7
167.7
85.9
147.5
26.4
95.9
92.6
80.7
47.2
42.8
36.4
32.7
9.8
0.0
0.0
0.0
0.0
6.5
2.6
113.7
42.2
28.0
0.0
116.6
93.2
89.7
87.1
49.9
18.7
7.4
0.0
0.0
169.0
41.9
162.1
0.0
142.6
137.4
136.3
132.7
133.0
133.0
116.0
117.1
117.0
87.4
81.9
80.7
0.0
68.6
60.0
60.3
48.9
49.2
43.8
43.7
39.4
38.1
0.0
31.0
26.4
0.0
0.0
88.5
78.1
28.3
77.8
17.4
17.5
16.7
15.7
0.2
0.0
0.0
0.0
199.5
177.6
160.4
159.3
147.2
139.1
110.5
96.6
92.8
70.2
70.9
89.0
47.5
84.1
81.1
57.7
57.4
39.9
33.4
31.1
21.6
18.7
3.0
0.0
0.0
85.3
0.0
80.9
74.8
74.7
75.3
74.4
69.4
0.0
57.0
57.0
53.2
54.3
52.8
11.6
8.5
148.1
89.9
84.4
33.6
149.2
128.8
113.3
112.7
86.0
85.4
78.3
73.2
68.4
24.3
84.6
73.1
63.8
62.9
60.9
57.7
40.8
21.7
11.8
0.0
10.6
4.4
93.4
66.4
93.0
89.1
41.8
39.2
36.8
23.2
13.4
6.2
0.0
111.2
114.0
98.2
96.3
85.1
84.6
83.2
49.0
44.8
43.7
35.1
85.9
77.5
77.9
76.5
69.7
63.5
64.1
50.1
35.9
35.5
0.0
0.0
36.6
24.4
25.0
90.0
24.5
0.0
89.1
59.6
16.9
80.3
73.1
65.4
63.9
63.0
62.1
46.9
41.1
40.0
0.0
38.5
23.4
6.1
117.0
66.7
12.8
2.1
117.9
95.1
94.5
93.9
85.5
86.3
82.3
78.9
73.7
51.2
114.1
85.6
108.9
95.4
89.4
80.8
72.2
73.1
49.8
49.0
47.1
39.7
65.3
33.7
61.3
12.5
90.6
94.1
83.9
78.4
37.6
36.2
0.0
26.8
27.3
22.9
21.6
13.9
132.0
106.1
94.6
65.5
61.2
59.9
25.9
25.2
0.0
1.6
0.0
0.0
0.0
111.1
76.2
108.8
98.7
89.7
74.5
31.5
26.1
25.4
17.7
7.1
7.9
7.8
59.6
98.1
0.0
96.7
90.3
88.9
80.2
78.0
76.8
66.5
65.8
64.1
63.5
38.9
82.6
63.0
72.9
71.6
69.4
68.0
46.5
45.0
41.5
48.0
37.1
38.8
34.0
97.4
60.9
41.6
40.4
26.5
97.1
89.9
88.8
88.9
82.7
72.7
60.5
59.7
50.9
24.7
64.6
57.9
28.9
0.0
129.7
105.0
84.1
85.2
85.0
70.8
71.7
70.5
69.9
70.9
72.0
44.0
121.8
66.6
47.7
107.6
37.8
27.7
97.0
21.5
12.1
96.4
6.7
93.7
90.4
82.2
78.6
84.8
74.8
70.9
70.5
106.6
111.7
99.2
93.2
0.0
89.0
89.2
89.2
89.2
74.8
56.6
39.1
32.4
85.8
81.4
134.5
90.0
71.6
41.0
4.1
138.3
113.1
88.4
89.2
85.7
80.6
78.7
77.9
77.3
76.9
76.3
132.7
78.3
117.2
100.5
88.8
88.2
73.6
72.0
57.9
54.1
52.8
51.1
46.0
0.0
48.6
97.2
69.9
14.0
94.4
89.9
89.6
88.8
89.6
50.8
45.0
41.6
19.4
11.2
73.0
34.7
0.0
42.2
153.7
68.1
38.3
130.6
118.9
118.4
93.8
70.6
50.9
48.0
39.4
24.4
7.3
7.1
0.0
132.6
77.5
97.4
54.3
75.5
63.7
61.3
27.4
19.9
19.8
19.0
0.0
20.6
93.2
63.0
5.6
97.4
93.8
86.8
83.7
82.0
71.7
70.9
61.8
37.4
37.9
26.0
45.3
0.0
62.1
52.4
48.9
43.4
17.4
11.7
9.2
0.0
0.0
90.0
76.3
76.1
74.3
61.2
47.3
29.4
14.1
18.7
7.7
113.7
50.3
10.1
94.3
76.3
49.7
46.7
34.4
7.8
7.7
0.0
0.0
0.0
90.0
86.4
7.1
0.0
60.4
38.9
39.2
33.8
28.8
0.0
0.0
0.0
0.0
0.0
87.6
68.6
67.2
34.0
23.4
26.4
26.5
27.1
26.4
9.3
0.0
0.0
0.0
0.0
86.7
80.7
32.9
25.5
13.8
0.0
5.5
0.0
0.0
0.0
90.0
53.6
0.0
34.5
25.8
0.0
90.0
80.1
28.5
94.3
79.1
0.0
60.5
53.4
52.5
49.2
29.4
25.3
19.7
13.9
91.2
93.3
66.6
64.8
63.4
59.1
55.5
43.4
43.8
36.5
25.0
90.0
19.5
89.2
73.6
67.3
63.0
47.6
45.3
35.5
19.2
12.6
63.1
103.2
108.9
82.5
81.9
49.1
37.2
15.2
11.2
10.1
5.5
0.0
117.6
88.9
78.9
120.4
115.6
103.5
104.1
89.9
76.8
72.4
55.6
59.8
18.8
87.1
59.7
59.0
0.0
81.6
72.2
70.6
54.0
42.4
37.6
24.2
20.8
15.2
0.0
0.0
0.0
69.3
42.2
39.4
22.1
6.0
0.0
88.4
14.4
79.2
2.2
68.4
42.2
32.7
26.1
9.2
2.1
2.8
0.0
104.3
81.6
105.0
33.5
99.7
26.0
100.7
88.7
79.8
73.0
57.7
0.0
50.7
41.9
27.8
27.7
23.1
84.2
77.7
43.1
76.5
75.9
57.3
44.3
28.3
23.0
0.0
0.0
0.0
87.6
79.6
20.1
83.1
67.0
64.7
63.6
64.2
64.0
48.9
47.9
37.9
37.3
33.6
114.9
24.7
106.7
107.5
108.9
108.0
109.4
77.5
76.1
81.6
81.0
81.2
63.3
90.0
81.4
52.4
52.9
27.1
27.4
7.0
0.0
0.0
0.0
0.0
45.1
11.5
0.0
80.7
30.8
49.9
40.8
38.3
37.2
20.7
13.4
10.2
0.0
112.9
0.0
99.1
87.4
80.4
79.5
65.5
53.1
47.1
47.3
53.9
50.7
51.5
90.0
83.7
0.0
20.0
85.2
72.1
41.0
3.5
0.0
0.0
0.0
47.9
39.6
4.9
82.9
22.6
65.6
52.8
29.3
24.7
21.0
20.3
0.0
0.0
0.0
139.5
107.0
100.0
85.1
78.3
76.4
74.0
66.7
63.1
57.9
45.6
0.0
76.7
71.1
52.4
22.1
43.8
43.4
23.7
11.3
10.9
3.8
4.8
0.0
0.0
0.0
0.0
85.0
18.1
9.5
77.9
76.6
77.4
62.5
63.3
39.5
37.7
16.0
0.1
0.6
0.0
135.6
0.0
105.8
92.2
84.8
82.8
56.9
43.6
35.3
13.0
7.2
0.0
71.1
39.2
66.3
64.5
40.0
37.2
0.0
0.0
0.0
0.0
0.0
74.3
15.8
90.0
54.6
20.6
0.0
86.9
78.0
62.5
63.1
0.0
56.7
56.1
31.5
28.1
26.5
22.2
75.0
59.8
46.5
38.5
36.8
36.3
25.0
16.6
15.2
13.8
86.9
80.9
74.4
73.1
71.1
46.6
28.9
9.8
10.5
0.0
0.0
54.0
46.0
0.0
0.0
96.6
96.3
90.7
65.9
48.1
47.5
46.8
27.1
27.2
21.7
21.1
89.5
80.6
65.5
63.3
48.8
46.8
41.2
38.1
21.8
18.8
0.0
88.4
75.3
69.7
56.7
54.0
23.4
46.3
33.8
27.0
23.4
21.8
20.6
11.4
0.0
83.0
72.0
76.5
0.0
107.6
24.6
113.1
109.2
103.1
100.3
87.2
62.5
57.2
53.9
52.9
27.2
25.9
88.7
71.3
67.0
66.8
49.7
23.4
22.9
24.0
11.5
0.0
80.6
35.3
3.3
70.2
68.9
31.5
25.2
0.0
12.7
0.0
0.0
0.0
0.0
50.6
13.5
38.3
5.9
108.0
76.1
22.0
100.9
96.6
77.6
69.6
69.5
64.3
64.9
50.4
45.0
29.5
0.0
20.1
14.8
86.9
71.8
60.0
44.9
41.3
36.9
32.8
31.9
9.9
9.2
8.0
14.3
74.9
64.1
37.1
34.7
24.4
19.3
0.0
102.7
97.7
92.3
89.9
73.2
64.7
61.2
54.1
46.5
31.9
30.7
77.3
66.6
60.4
59.2
59.2
59.7
59.3
32.3
18.7
6.2
0.0
87.8
84.5
75.2
66.5
67.0
64.5
49.9
0.0
34.1
32.1
33.2
30.7
7.8
0.0
114.0
115.2
109.3
105.8
102.3
99.7
89.2
89.5
68.4
65.3
60.0
48.8
82.6
73.3
58.1
48.4
45.6
35.8
15.2
11.7
86.8
28.0
0.0
81.8
76.7
75.2
74.4
48.4
37.5
19.7
2.9
3.4
3.7
0.0
0.0
89.3
74.8
29.9
132.8
90.0
131.8
63.4
75.8
51.1
74.0
37.8
48.0
17.8
17.4
80.1
4.1
0.0
74.0
60.7
54.8
48.0
36.3
36.7
23.0
23.9
24.9
23.3
3.9
85.9
68.9
81.8
68.5
62.9
46.7
19.6
16.3
0.0
0.0
88.9
81.5
80.8
67.0
35.9
90.0
67.0
0.0
41.8
13.9
0.0
0.0
0.0
0.0
0.0
0.0
95.6
38.0
18.7
0.0
78.4
77.3
68.3
66.3
58.1
52.5
17.3
13.0
0.0
67.7
59.0
47.4
45.6
16.9
5.1
4.3
5.4
0.0
0.0
90.0
85.5
89.5
17.9
32.7
32.9
33.4
0.0
0.0
83.6
34.4
78.3
69.4
0.0
64.0
28.8
0.0
0.0
0.0
85.3
76.8
60.9
57.8
0.0
38.4
34.5
33.5
27.6
15.5
15.1
14.5
9.7
55.4
0.0
0.0
0.0
0.0
0.0
88.2
24.1
80.0
73.7
67.7
68.5
60.9
46.3
46.3
46.3
0.0
18.7
90.0
58.3
31.5
11.9
94.1
84.0
76.7
46.8
5.8
0.0
0.0
0.0
0.0
89.6
68.9
61.0
84.2
56.4
25.0
0.0
75.3
75.3
74.9
68.8
55.5
46.9
43.7
39.1
30.4
4.7
40.4
15.4
3.8
0.0
0.0
89.5
34.2
49.4
25.8
0.0
0.0
0.0
0.0
89.5
26.1
79.7
1.9
80.2
61.6
58.9
46.0
18.7
7.7
5.5
6.7
84.8
71.4
35.4
58.8
20.7
19.1
19.8
19.8
17.4
17.3
3.9
0.8
0.0
0.0
47.5
25.2
0.0
0.0
86.5
51.0
75.4
66.8
51.6
27.1
1.4
0.0
0.0
0.0
0.0
0.0
90.0
90.0
72.5
68.5
49.0
64.6
7.8
43.6
41.4
41.9
37.2
17.1
4.3
5.5
0.0
0.0
87.2
84.4
76.5
27.1
74.7
74.1
71.9
58.9
45.9
46.2
39.5
10.0
8.3
7.4
8.3
82.0
71.6
62.6
71.2
16.9
0.0
90.0
71.4
45.5
11.5
88.4
79.1
79.5
60.2
59.4
23.8
23.3
19.9
14.1
71.2
67.7
66.6
64.8
63.9
55.7
52.2
49.1
54.6
29.4
13.6
15.9
0.0
99.1
28.7
0.0
99.6
95.7
88.8
71.1
52.3
52.7
40.2
37.5
22.6
22.0
22.1
28.2
70.6
28.6
25.9
0.0
9.8
8.3
9.4
0.8
0.0
0.0
0.0
91.9
68.3
60.4
59.1
57.7
57.5
55.7
55.7
37.0
28.8
14.5
8.3
90.0
77.7
83.4
78.1
76.8
71.6
71.8
71.3
48.7
46.0
46.9
46.2
44.8
22.1
87.9
54.8
18.0
72.7
73.1
68.3
0.0
51.0
3.2
1.3
0.0
90.0
100.4
105.1
95.2
74.9
58.4
52.9
45.9
42.4
42.1
26.7
22.7
131.9
27.2
122.2
112.7
100.5
99.5
89.6
83.8
74.5
70.5
67.2
57.9
54.0
41.2
81.6
53.4
30.3
28.7
0.0
60.2
55.0
1.9
53.8
48.0
24.4
16.5
11.7
11.5
11.5
0.0
3.9
0.0
109.7
73.0
107.2
0.5
92.2
92.2
76.0
74.2
68.0
63.2
44.7
43.5
29.0
31.3
100.5
49.6
41.4
27.3
7.3
104.8
100.7
89.6
0.0
89.8
90.0
82.6
76.3
69.4
60.3
56.6
48.0
67.3
37.0
41.1
6.0
20.9
0.0
0.0
79.4
56.1
75.5
74.9
68.5
52.5
51.7
51.1
40.7
39.2
36.7
18.6
10.8
123.5
62.2
61.1
122.0
110.3
92.7
92.7
49.8
40.9
25.4
24.0
132.7
88.5
47.4
128.6
98.0
83.5
83.8
79.4
62.9
55.1
20.4
11.6
48.6
12.0
0.0
53.7
3.2
49.2
47.0
38.4
38.1
37.8
35.3
32.3
27.3
0.0
0.0
0.0
79.9
76.0
70.6
25.0
14.9
6.1
0.0
0.0
73.2
52.8
69.5
13.5
57.2
56.1
55.6
54.9
43.2
0.0
11.7
11.3
0.0
0.0
0.0
90.0
46.0
82.6
76.8
70.3
69.2
69.7
0.0
71.3
69.9
56.4
7.0
0.8
83.8
64.7
45.2
69.6
54.3
59.9
45.8
0.0
45.6
29.9
29.4
27.5
4.4
0.0
0.0
0.0
0.0
89.4
70.2
26.4
80.0
7.4
80.4
80.4
79.4
75.3
59.7
45.7
44.9
35.6
34.6
0.0
0.0
0.0
76.7
32.0
88.7
62.3
73.7
72.9
55.3
47.4
37.1
28.2
5.7
0.0
0.4
0.3
73.2
44.5
37.3
62.9
18.8
14.2
61.6
55.4
41.1
35.4
34.7
22.2
9.1
5.4
7.4
0.0
81.6
76.4
75.3
69.6
45.6
37.8
22.1
8.0
0.0
0.0
62.9
54.8
0.0
90.0
80.0
36.2
73.9
50.9
40.8
30.1
1.3
0.0
0.0
0.0
88.3
64.7
72.7
27.4
41.8
4.6
0.0
76.7
68.7
62.3
54.9
62.9
34.0
63.3
54.6
52.2
50.4
28.9
24.4
13.4
85.9
50.6
30.7
0.0
0.0
76.1
64.9
63.7
64.0
58.0
52.3
11.4
0.0
0.0
0.0
0.0
0.0
87.2
43.1
80.5
71.4
61.9
57.5
36.5
36.4
34.3
36.1
36.8
37.6
31.4
87.3
3.4
62.6
61.6
15.7
11.7
8.3
9.3
0.0
0.0
0.0
0.0
63.8
46.0
90.0
57.6
45.2
92.6
87.8
30.5
28.1
21.2
3.1
0.0
0.0
121.9
78.7
89.4
86.5
81.4
78.8
31.0
0.0
0.0
89.1
36.2
79.7
76.5
66.4
0.0
43.2
41.9
29.3
22.0
11.5
11.0
11.6
9.3
61.7
7.3
0.0
34.6
0.0
82.8
72.8
55.2
64.5
60.3
53.8
33.2
32.4
47.6
33.3
29.2
23.2
18.8
18.2
16.5
86.2
49.5
74.4
69.7
45.7
26.3
15.2
3.2
3.9
0.0
0.0
87.4
33.1
30.6
77.2
73.2
67.7
65.5
56.9
55.8
47.7
43.6
44.1
42.1
29.6
30.4
67.7
61.9
52.1
29.5
23.9
6.7
0.7
0.2
90.0
93.2
87.2
86.9
86.4
83.6
81.2
80.0
77.0
74.1
71.8
0.0
106.2
70.6
24.5
6.0
108.3
95.2
88.3
66.6
55.7
49.6
50.4
45.2
42.6
17.1
76.6
0.0
86.1
51.1
0.7
0.0
0.0
0.0
0.0
0.0
0.0
161.1
79.8
0.3
159.7
136.9
123.8
116.3
114.8
92.2
87.8
68.5
67.8
45.4
45.3
45.9
89.7
46.0
65.9
59.2
56.1
34.8
16.8
6.0
6.9
2.4
0.0
86.6
59.8
59.3
5.3
5.2
0.0
5.5
0.0
0.0
92.1
15.5
90.3
68.7
32.5
23.0
21.6
20.6
6.3
3.2
2.3
121.7
107.0
107.7
94.8
96.5
86.3
80.2
48.0
54.1
52.8
51.8
43.3
74.3
58.6
52.6
39.2
37.4
36.8
36.8
36.0
34.9
14.0
9.5
2.4
1.8
0.0
76.3
62.7
6.2
62.0
48.7
11.1
0.0
89.2
54.9
59.8
42.4
24.8
16.2
0.0
129.2
40.9
16.0
119.1
8.5
115.0
108.3
87.3
81.5
74.4
62.5
53.1
39.0
39.1
35.1
85.0
79.2
74.7
0.0
52.2
50.7
0.0
43.2
44.2
38.7
28.6
27.6
26.8
27.2
24.5
87.9
48.5
0.0
0.0
88.1
79.8
82.2
80.1
68.5
64.5
63.9
61.3
47.5
20.0
15.9
13.0
115.4
45.7
32.9
31.6
21.8
121.5
117.8
118.8
101.1
98.1
99.3
99.3
106.4
87.1
0.0
86.6
105.2
44.2
11.1
27.2
94.8
85.3
71.5
58.9
57.2
47.5
33.3
30.7
28.7
28.2
67.7
66.6
9.8
0.0
0.0
88.8
31.6
83.8
53.5
52.9
30.9
31.2
25.4
23.0
21.1
0.0
0.0
175.9
65.1
61.0
25.0
156.5
146.8
144.2
0.0
144.1
138.4
106.9
101.7
103.6
98.1
100.1
104.3
54.4
45.9
44.4
107.7
89.9
86.2
0.0
28.3
20.2
12.2
5.7
2.3
0.0
0.0
59.8
88.2
69.7
73.3
72.6
72.8
73.0
63.5
59.7
37.2
22.0
19.6
18.8
16.6
10.0
192.2
84.4
41.4
0.0
27.0
190.8
18.2
186.1
180.7
175.0
156.7
154.4
148.4
133.7
133.8
120.9
87.3
72.2
73.6
70.2
68.2
30.7
30.1
30.0
30.7
30.2
31.3
30.4
26.0
20.5
75.6
69.5
22.3
89.9
81.0
75.9
68.9
58.9
54.8
23.4
22.3
0.0
1.5
207.3
21.4
0.0
201.5
177.0
176.0
165.8
161.6
154.7
144.0
136.5
112.5
112.5
108.8
78.8
35.5
49.1
26.8
112.8
102.7
102.1
96.9
72.9
65.1
62.8
28.6
21.8
21.4
20.8
64.6
56.7
32.7
0.0
90.0
84.3
74.5
83.1
70.4
66.6
67.1
50.6
50.8
41.3
40.2
36.2
34.3
193.9
16.4
0.3
198.8
189.2
175.8
168.5
169.4
165.8
167.1
174.5
170.2
157.2
101.7
85.4
29.9
69.8
